target,sample_type,timepoints,model,search,scale,apply_pls,n_components,is_baseline,target_group,r2,r2_ci95_low,r2_ci95_high,rmse,rmse_ci95_low,rmse_ci95_high,mae,mae_ci95_low,mae_ci95_high,mape,pearson_r,pearson_p,n_test,spectral_preproc
vo2max_absolute,URINE,None,Random Forest,grid,True,False,,False,cardiorespiratory,-0.113149938556381,-0.4747094097753222,0.010145318557140633,571.8029494024621,452.0019970475,718.9622572194702,481.55594186046505,401.37666249999995,577.2298328488371,13.987901831973042,0.008889069570813157,0.9548853692887117,43,none
vo2max_absolute,URINE,None,MLP Regressor,grid,True,True,10.0,False,cardiorespiratory,-1.4791981447725977,-3.6403978293967922,-0.5677503360557837,853.3460389690097,674.7518926059112,1009.5031292123509,674.6412106833126,522.8275932365304,817.1452940982607,18.627505348600092,0.13972736821596474,0.3715095290349529,43,none
vo2max_absolute,URINE,None,MLP Regressor,grid,True,False,,False,cardiorespiratory,-1.2564399857994935,-3.4130524315821944,-0.2499264628211075,814.1069295165762,636.1428615733687,957.980012490545,629.3692655409751,475.2357978521573,771.8600152221316,17.24624660048992,0.18352482913789195,0.23878521650346832,43,none
vo2max_absolute,URINE,None,Decision Tree,grid,True,True,10.0,False,cardiorespiratory,-0.5340474627547764,-1.4766673142641698,-0.13014774868195536,671.2571986535311,536.4802919519383,815.7385216582841,528.8953488372093,423.775,656.8232558139534,15.305167356206557,0.00992249411423856,0.9496467976973134,43,none
vo2max_absolute,URINE,None,Decision Tree,grid,True,False,,False,cardiorespiratory,-1.1190999717180379,-2.6180445200553764,-0.4772974094253021,788.9423704894347,599.988570161371,988.0085635508813,594.0116279069767,452.3433139534884,758.9880813953487,16.994562806456415,-0.09825512271160185,0.5307668279598415,43,none
vo2max_absolute,URINE,None,XGBoost,grid,True,True,10.0,False,cardiorespiratory,-0.0871233438257153,-0.5052752392189898,-0.007437548488928132,565.078740563603,447.2750149107195,700.627981876241,474.92976698764534,389.79827284702037,572.9671078704124,13.72390916860624,-0.0809650908104027,0.605765345976005,43,none
vo2max_absolute,URINE,None,XGBoost,grid,True,False,,False,cardiorespiratory,-0.10795239066096562,-0.5251652992940807,-0.016842522653909082,570.4664490626084,452.36307170396424,708.9712424754357,481.2781783702762,395.63812085528707,577.1959336391715,13.85018845325314,-0.0030896088752491824,0.9843122495204342,43,none
vo2max_absolute,URINE,[1],Dummy (mean),none,True,False,,True,cardiorespiratory,-0.007357589897668326,-0.26489784343640793,-0.00012348326710205404,348.741527948716,263.4929566068964,436.1185406979797,289.75,222.1033740942029,370.6048007246377,8.286307648731023,,,24,
vo2max_absolute,URINE,[1],Ridge,none,True,False,,True,cardiorespiratory,0.0033353029527557476,-0.25378006238169,0.018655057306872863,346.8856802886528,262.57342055501846,434.6968642986821,288.1003013639609,221.3702453189245,368.7065446529798,8.241453565272648,0.2905515097865473,0.16840472887156635,24,
vo2max_absolute,URINE,[1],PLS (3 comp),none,True,False,,True,cardiorespiratory,-0.22234169517224123,-0.6853615254348537,0.06431587847627684,384.15646611012386,278.54117368106284,490.8984382529708,314.39460114187006,232.59661399088867,404.12840511719855,9.014970479811659,-0.03156442735343187,0.8835940923549216,24,
vo2max_absolute,URINE,[1],Random Forest,grid,True,True,10.0,False,cardiorespiratory,-0.23671118966789995,-0.7670262540790818,0.0353102714828144,386.4078846929299,292.74628290528113,475.69594630151767,307.8198958333333,230.2925833333333,406.3327421875,8.870289519094088,0.0013479783676127411,0.9950123241042336,24,none
vo2max_absolute,URINE,[1],Random Forest,grid,True,False,,False,cardiorespiratory,-0.12656211228553915,-0.6802959633454638,0.10946464136786696,368.7987200780472,291.42967914622653,452.1790301351699,302.74294191343637,223.4282317021898,389.9232140695722,8.649075204066593,0.08880313072207693,0.6798723475656409,24,none
vo2max_absolute,URINE,[1],MLP Regressor,grid,True,True,10.0,False,cardiorespiratory,-1.7088707410515558,-5.239130669490655,-0.30695560172675945,571.8814052759167,425.54317223074577,720.0742781725338,463.5648358731237,347.78467043058794,602.1348663423943,12.397318772623706,0.20344473845400043,0.34034266901850774,24,none
vo2max_absolute,URINE,[1],MLP Regressor,grid,True,False,,False,cardiorespiratory,-4.693906908292966e-05,-0.30558669637279745,-2.5361087590791787e-05,347.4737705654622,271.9477931326872,427.13491619879375,289.75,220.53716371850186,369.60517397058,8.21449126471525,,,24,none
vo2max_absolute,URINE,[1],Decision Tree,grid,True,True,10.0,False,cardiorespiratory,-1.4643868764120636,-4.23686244066013,-0.5028022099963863,545.4642327106945,400.3018166673925,672.9559106845505,433.875,309.69791666666674,572.6296874999999,11.939529046239251,-0.09419370691271305,0.6615351859842252,24,none
vo2max_absolute,URINE,[1],Decision Tree,grid,True,False,,False,cardiorespiratory,-2.188912182301313,-5.3994129729294045,-0.9882303010340282,620.4876106740569,506.54198344913823,699.2244777734196,550.9583333333334,440.325,638.9885416666666,14.979281260628177,0.010909372553053211,0.9596498237703549,24,none
vo2max_absolute,URINE,[1],XGBoost,grid,True,True,10.0,False,cardiorespiratory,-0.07819432550675276,-0.4475960381707722,0.06989664405949161,360.7948713155046,273.8903707827169,450.56510397497567,297.3298848470052,225.85024490356446,383.4606656392415,8.53558986018143,0.005537891240544357,0.9795111322369652,24,none
vo2max_absolute,URINE,[1],XGBoost,grid,True,False,,False,cardiorespiratory,-0.019486825785492323,-0.3465293807183607,0.07559219893439986,350.83478236769065,273.78867700555054,432.47777371305096,293.70008341471356,226.60862019856773,373.49007873535146,8.38779851492003,0.07708311168953497,0.7203412694700951,24,none
vo2max_relative,CAPILAR,None,Dummy (mean),none,True,False,,True,cardiorespiratory,-0.01339749939711199,-0.20686105090764756,-2.3026394858888302e-05,8.947016550552975,7.109976588372085,10.685329526902674,7.058544303797468,5.470985407876231,8.787433192686356,15.27820690556598,,,36,
vo2max_relative,CAPILAR,None,Ridge,none,True,False,,True,cardiorespiratory,0.1400670065022347,-0.21808413979011715,0.33002334733500654,8.241772693536927,6.180337039880435,9.992719446592753,6.677174933722373,5.12271637083374,8.121069073747648,14.01857182458783,0.4066871077923571,0.01383794270162488,36,
vo2max_relative,CAPILAR,None,PLS (3 comp),none,True,False,,True,cardiorespiratory,0.2164183535278027,-0.17405297688496862,0.4319397759047906,7.8673859186765185,6.08678759648371,9.548623437008276,6.636026576453489,5.34010623420244,7.981402729210098,13.768765544817033,0.49416365218423847,0.002189491181116607,36,
vo2max_relative,CAPILAR,None,Random Forest,grid,True,True,10.0,False,cardiorespiratory,0.2944441397954978,-0.1017970175620499,0.5049270321320903,7.465416258767263,5.749702371786872,8.880907993650675,6.134194444444442,4.812443402777775,7.517812847222215,13.034511175752183,0.5594421504292761,0.00038934057362006124,36,none
vo2max_relative,CAPILAR,None,Random Forest,grid,True,False,,False,cardiorespiratory,0.2102765449691324,-0.27564220018641344,0.43278279102178935,7.898158501968812,6.065637422403116,9.503358259717057,6.44975,5.05011701388889,7.8999708333333345,13.38490984124349,0.5025667165855996,0.0017863153541113413,36,none
vo2max_relative,CAPILAR,None,MLP Regressor,grid,True,True,10.0,False,cardiorespiratory,0.24361210536600153,-0.470935834707593,0.5856296043209296,7.729663917924162,5.840064468550509,9.377676702132321,6.047219556520071,4.542316426392069,7.724184119692982,12.269431321671503,0.5944659689685494,0.00013179679546306418,36,none
vo2max_relative,CAPILAR,None,MLP Regressor,grid,True,False,,False,cardiorespiratory,0.16959107373996196,-0.3691186450443627,0.40863583270488685,8.099054678494438,6.285944613965062,9.721152422630253,6.660274198733879,5.2516702679187555,8.18326639831619,13.99799407013138,0.4780120498799605,0.003192423538366371,36,none
vo2max_relative,CAPILAR,None,Decision Tree,grid,True,True,10.0,False,cardiorespiratory,-0.0558531029593905,-0.7212720853863037,0.43720305014926847,9.132508326485848,6.387091029479701,11.602201203564565,6.790277777777778,4.8985416666666675,8.733888888888888,14.286212350948835,0.461091900914523,0.004650313582216979,36,none
vo2max_relative,CAPILAR,None,Decision Tree,grid,True,False,,False,cardiorespiratory,0.01429129476768587,-0.7815947676716977,0.39050333203152787,8.82394154810901,6.922950882597831,10.704616877434354,7.055555555555555,5.51357638888889,8.793854166666664,14.85634343201864,0.4130426663551629,0.012289676203665159,36,none
vo2max_relative,CAPILAR,None,XGBoost,grid,True,True,10.0,False,cardiorespiratory,0.19838762988076464,-0.30633790404304,0.4603527872035071,7.957387947105896,6.403254095067543,9.439124505977617,6.498966704474556,5.060116271972657,8.056807520654466,13.733250456290321,0.5045375537554014,0.001701779820403409,36,none
vo2max_relative,CAPILAR,None,XGBoost,grid,True,False,,False,cardiorespiratory,0.31439157909755155,-0.13445112482987537,0.5531029004699267,7.359128699597984,5.446617143349286,9.146745234968636,5.831738789876302,4.5374873786502405,7.394801467259722,12.159284635063752,0.591011620228333,0.0001474750187450355,36,none
vo2max_relative,CAPILAR,[1],Dummy (mean),none,True,False,,True,cardiorespiratory,-0.0005422953484846005,-0.2287297677510987,-0.00010959793508654735,7.7267264751584825,5.688942167012514,9.627419654106925,6.249928332537027,4.466026039178215,8.10072742474916,13.107300743061021,,,23,
vo2max_relative,CAPILAR,[1],Ridge,none,True,False,,True,cardiorespiratory,0.19915077433345918,-0.11078706979495573,0.28316352774090736,6.91278727278239,5.2137564664902865,8.456171677696961,5.833613771461504,4.512584690516839,7.273054609673374,12.195000106185585,0.48059501173713315,0.020271900793490297,23,
vo2max_relative,CAPILAR,[1],PLS (3 comp),none,True,False,,True,cardiorespiratory,0.11232737720440933,-0.6425455194256119,0.45275393876157455,7.277868854383848,5.658078457641296,8.54270265072256,6.170713008117271,4.689865918561701,7.652032554147675,13.106775971110917,0.48811790384010745,0.018127493162127986,23,
vo2max_relative,CAPILAR,[1],Random Forest,grid,True,True,10.0,False,cardiorespiratory,-0.08508511793424178,-0.8294313984324396,0.21512355129992794,8.046550034090272,6.01477658134386,10.088358680695649,6.646636182967044,4.889002637859737,8.601709705348,14.199747921990348,0.3054930550580729,0.156324176257543,23,none
vo2max_relative,CAPILAR,[1],Random Forest,grid,True,False,,False,cardiorespiratory,0.13294537833751852,-0.36084956096831455,0.3555576691835952,7.192850624283857,5.5115138683731395,8.609571840994606,6.109130434782593,4.619368206521719,7.439658695652156,13.048181950444956,0.4173690241822219,0.04753453569582611,23,none
vo2max_relative,CAPILAR,[1],MLP Regressor,grid,True,True,10.0,False,cardiorespiratory,-0.29535103521407957,-1.661301161064831,0.31440202533817446,8.791673493190187,6.360068070394261,10.90307805991003,7.2247242733194685,5.318164272599836,9.25122187953802,14.712239426065224,0.3505007516172651,0.10106762554583235,23,none
vo2max_relative,CAPILAR,[1],MLP Regressor,grid,True,False,,False,cardiorespiratory,-0.8022057880428008,-3.0179241456394714,0.03709238020501801,10.37002975733565,8.185165657545207,12.626697865004394,8.655714577782096,6.592026889203243,11.07598493158926,16.794326368192973,0.29474596809018105,0.17216471989559534,23,none
vo2max_relative,CAPILAR,[1],Decision Tree,grid,True,True,10.0,False,cardiorespiratory,-0.503384041806098,-1.548710753292286,-0.12600241502692,9.471369516416074,7.404161049499495,11.340387190676564,7.8976592007026785,5.971170619235838,9.958261308739567,16.793552239767827,0.04017439151057228,0.8555842357736478,23,none
vo2max_relative,CAPILAR,[1],Decision Tree,grid,True,False,,False,cardiorespiratory,-0.27336886274211647,-1.5241780316386249,0.3314906863467452,8.716756726333882,5.51897664534203,11.207552152964874,6.25,3.9170108695652184,8.758097826086955,13.272445290812811,0.2435857039489473,0.2627033906808232,23,none
vo2max_relative,CAPILAR,[1],XGBoost,grid,True,True,10.0,False,cardiorespiratory,0.05278430902044373,-0.35745101957230996,0.25231832004947335,7.517998840344028,5.490159234295331,9.410990069129776,6.095999908447267,4.4207648443139105,7.78219463928886,12.987461331997082,0.2867440145148037,0.18465863012594988,23,none
vo2max_relative,CAPILAR,[1],XGBoost,grid,True,False,,False,cardiorespiratory,-0.032477897430579494,-0.8558640641414019,0.29674161507596164,7.849069854897514,6.124574633196709,9.463268788708211,6.605424068285073,4.973783230159594,8.299084922127102,14.148919011132785,0.3863537305817013,0.06860472664020167,23,none
vo2max_relative,PLASMA,None,Dummy (mean),none,True,False,,True,cardiorespiratory,-0.019494179503810605,-0.30683093465134326,-4.0679477878363706e-05,8.162517727185282,6.347537887600425,10.32763058838854,6.634480780263912,5.394727481353987,8.143134681583474,14.830237683916517,,,42,
vo2max_relative,PLASMA,None,Ridge,none,True,False,,True,cardiorespiratory,-0.013659609662324268,-0.3002577585083028,0.006875259865672957,8.139127149971026,6.331408912620008,10.295771133422825,6.61611368560666,5.381403237799531,8.126287255212986,14.78831261318698,0.42697294746062503,0.004802448964233751,42,
vo2max_relative,PLASMA,None,PLS (3 comp),none,True,False,,True,cardiorespiratory,0.4200421341583419,0.034315828053590305,0.6204383996120435,6.1564447125286605,4.721040294507929,7.758728880728173,4.70388961581178,3.573135574075756,6.152047825181932,10.370212096985355,0.6652937051529888,1.5348772295986829e-06,42,
vo2max_relative,PLASMA,None,Random Forest,grid,True,True,10.0,False,cardiorespiratory,0.36236435124914335,0.02002781092888908,0.5379185663253868,6.455324178536663,4.866061466961987,8.158627729666454,4.847047619047623,3.5734452380952426,6.276781845238101,10.698244745847967,0.6266116750628093,9.021935452343395e-06,42,none
vo2max_relative,PLASMA,None,Random Forest,grid,True,False,,False,cardiorespiratory,0.4420174110200572,0.11275130665698523,0.6032896602766724,6.038680969975386,4.7883233032931685,7.31249337225588,4.702809523809522,3.596747321428567,5.954350000000002,10.358512488713648,0.6791810418264362,7.620697728359957e-07,42,none
vo2max_relative,PLASMA,None,MLP Regressor,grid,True,True,10.0,False,cardiorespiratory,-0.29998501800230604,-1.5316828536144698,0.2111191707879464,9.217240846507758,7.136455560890435,11.104800460514031,7.262487653178482,5.5726724574790865,9.03748365888308,15.042807304855966,0.37577131879680004,0.014190461511857107,42,none
vo2max_relative,PLASMA,None,MLP Regressor,grid,True,False,,False,cardiorespiratory,0.1422247210534936,-0.6589059857653813,0.4982096443372713,7.487184324621593,5.753596896517148,9.032371603612022,5.971917964611235,4.641496489747714,7.347046860496995,12.685123350691358,0.556119564332696,0.0001313682818446169,42,none
vo2max_relative,PLASMA,None,Decision Tree,grid,True,True,10.0,False,cardiorespiratory,-0.031804952797057195,-1.1899238015745235,0.4320394571827454,8.21165256820298,6.304274527767972,9.91644316527769,6.493095238095238,4.983382227891156,8.121386479591836,13.522620312226834,0.4740580385366024,0.0015168460704119138,42,none
vo2max_relative,PLASMA,None,Decision Tree,grid,True,False,,False,cardiorespiratory,-0.10536630974561612,-1.219626215465315,0.3532092014989978,8.499333566601717,6.999481017583093,9.925333036733726,6.835319349962206,5.371676681783826,8.37483621504157,14.201614076016098,0.5962020116072171,3.095369640516444e-05,42,none
vo2max_relative,PLASMA,None,XGBoost,grid,True,True,10.0,False,cardiorespiratory,0.3283123754881897,0.052995252752009184,0.47186295847397436,6.62545083388762,4.967349183428283,8.320818571372504,5.0898618607294,3.9302968143281483,6.350150001616705,11.33362050150519,0.6164097861483164,1.3840882619335218e-05,42,none
vo2max_relative,PLASMA,None,XGBoost,grid,True,False,,False,cardiorespiratory,0.403597267698916,0.2123599211437193,0.509606655503121,6.243118443260712,4.766721623648316,7.944817519201228,4.86554062252953,3.80774741536095,6.149618236905052,10.908952743394533,0.6946290320879607,3.3419820055044404e-07,42,none
vo2max_relative,PLASMA,[1],Dummy (mean),none,True,False,,True,cardiorespiratory,-0.007282070873276814,-0.42312330773739987,-6.29479261616503e-05,7.157669707393489,5.3104856844784045,8.866296056927276,5.720117647058821,4.3333470588235246,7.3988411764705875,11.816209750098183,,,25,
vo2max_relative,PLASMA,[1],Ridge,none,True,False,,True,cardiorespiratory,-0.005108831962730376,-0.42126693406817567,0.0026224772146118784,7.149944102971476,5.3078366041089104,8.853637544616106,5.71619766893332,4.332088154005746,7.391789129499335,11.806473111371403,0.3864974868200751,0.05633024671499695,25,
