wavenumber,u_stat,p_value,q_value,auc,n_high,n_low,significant,sample_type
2507.02357772217,5435.0,0.0,0.0,0.9058,75,80,True,SERUM
2505.095098046999,5438.0,0.0,0.0,0.9063,75,80,True,SERUM
2503.166618371828,5443.0,0.0,0.0,0.9072,75,80,True,SERUM
2501.238138696657,5438.0,0.0,0.0,0.9063,75,80,True,SERUM
1849.412008488893,1028.0,0.0,0.0,0.1713,75,80,True,SERUM
1847.483528813722,1078.0,0.0,0.0,0.1797,75,80,True,SERUM
1845.555049138551,1122.0,0.0,0.0,0.187,75,80,True,SERUM
1843.62656946338,1186.0,0.0,0.0,0.1977,75,80,True,SERUM
1841.698089788209,1229.0,0.0,0.0,0.2048,75,80,True,SERUM
1839.769610113039,1268.0,0.0,0.0,0.2113,75,80,True,SERUM
1837.841130437868,1331.0,0.0,0.0,0.2218,75,80,True,SERUM
1835.912650762697,1401.0,0.0,0.0,0.2335,75,80,True,SERUM
1833.984171087526,1481.0,0.0,0.0,0.2468,75,80,True,SERUM
1832.055691412355,1559.0,0.0,1e-06,0.2598,75,80,True,SERUM
1830.127211737184,1643.0,1e-06,3e-06,0.2738,75,80,True,SERUM
1828.198732062013,1734.0,6e-06,1.3e-05,0.289,75,80,True,SERUM
1826.270252386842,1829.0,2.8e-05,5.6e-05,0.3048,75,80,True,SERUM
1824.341772711671,1906.0,9e-05,0.000176,0.3177,75,80,True,SERUM
1822.413293036501,1986.0,0.000285,0.000518,0.331,75,80,True,SERUM
1820.48481336133,2070.0,0.000874,0.001508,0.345,75,80,True,SERUM
1818.556333686158,2160.0,0.002648,0.004446,0.36,75,80,True,SERUM
1816.627854010988,2230.0,0.005865,0.009533,0.3717,75,80,True,SERUM
1814.699374335817,2323.0,0.015424,0.023903,0.3872,75,80,True,SERUM
1812.770894660646,2415.0,0.036363,0.052517,0.4025,75,80,False,SERUM
1810.842414985475,2499.0,0.073121,0.101203,0.4165,75,80,False,SERUM
1808.913935310304,2578.0,0.131245,0.174688,0.4297,75,80,False,SERUM
1806.985455635133,2680.0,0.252626,0.307335,0.4467,75,80,False,SERUM
1805.056975959963,2787.0,0.446733,0.504142,0.4645,75,80,False,SERUM
1803.128496284791,2890.0,0.695004,0.732391,0.4817,75,80,False,SERUM
1801.20001660962,2987.0,0.964301,0.968102,0.4978,75,80,False,SERUM
1799.27153693445,3056.0,0.84248,0.859352,0.5093,75,80,False,SERUM
1797.343057259279,3126.0,0.65317,0.695986,0.521,75,80,False,SERUM
1795.414577584108,3207.0,0.459671,0.515696,0.5345,75,80,False,SERUM
1793.486097908937,3288.0,0.303285,0.357576,0.548,75,80,False,SERUM
1791.557618233766,3343.0,0.220068,0.273831,0.5572,75,80,False,SERUM
1789.629138558595,3387.0,0.166392,0.215098,0.5645,75,80,False,SERUM
1787.700658883424,3414.0,0.138722,0.183999,0.569,75,80,False,SERUM
1785.772179208253,3460.0,0.099913,0.135584,0.5767,75,80,False,SERUM
1783.843699533082,3544.0,0.05165,0.073075,0.5907,75,80,False,SERUM
1781.915219857912,3594.0,0.033581,0.048868,0.599,75,80,True,SERUM
1779.986740182741,3640.0,0.022034,0.032751,0.6067,75,80,True,SERUM
1778.05826050757,3666.0,0.017178,0.026196,0.611,75,80,True,SERUM
1776.129780832399,3691.0,0.013421,0.020969,0.6152,75,80,True,SERUM
1774.201301157228,3692.0,0.013288,0.020888,0.6153,75,80,True,SERUM
1772.272821482057,3705.0,0.011652,0.018355,0.6175,75,80,True,SERUM
1770.344341806886,3714.0,0.010627,0.016844,0.619,75,80,True,SERUM
1768.415862131715,3668.0,0.016847,0.025794,0.6113,75,80,True,SERUM
1766.487382456544,3655.0,0.019104,0.029018,0.6092,75,80,True,SERUM
1764.558902781373,3673.0,0.016043,0.024761,0.6122,75,80,True,SERUM
1762.630423106202,3626.0,0.025114,0.036969,0.6043,75,80,True,SERUM
1760.701943431032,3587.0,0.035728,0.051698,0.5978,75,80,False,SERUM
1758.773463755861,3493.0,0.077828,0.107329,0.5822,75,80,False,SERUM
1756.84498408069,3353.0,0.206894,0.260407,0.5588,75,80,False,SERUM
1754.916504405519,3225.0,0.42149,0.479194,0.5375,75,80,False,SERUM
1752.988024730348,3120.0,0.668739,0.708623,0.52,75,80,False,SERUM
1751.059545055177,3067.0,0.811797,0.832501,0.5112,75,80,False,SERUM
1749.131065380006,3035.0,0.901688,0.913646,0.5058,75,80,False,SERUM
1747.202585704835,3007.0,0.981432,0.984008,0.5012,75,80,False,SERUM
1745.274106029664,3005.0,0.987145,0.987145,0.5008,75,80,False,SERUM
1743.345626354494,3030.0,0.915878,0.926796,0.505,75,80,False,SERUM
1741.417146679323,3077.0,0.784151,0.80849,0.5128,75,80,False,SERUM
1739.488667004152,3107.0,0.702958,0.737719,0.5178,75,80,False,SERUM
1737.560187328981,3145.0,0.604882,0.649971,0.5242,75,80,False,SERUM
1735.63170765381,3181.0,0.518089,0.573652,0.5302,75,80,False,SERUM
1733.703227978639,3174.0,0.534449,0.587509,0.529,75,80,False,SERUM
1731.774748303468,3177.0,0.527406,0.58144,0.5295,75,80,False,SERUM
1729.846268628297,3167.0,0.551065,0.604904,0.5278,75,80,False,SERUM
1727.917788953126,3085.0,0.762226,0.78908,0.5142,75,80,False,SERUM
1725.989309277955,3027.0,0.924406,0.931723,0.5045,75,80,False,SERUM
1724.060829602785,2949.0,0.85651,0.871336,0.4915,75,80,False,SERUM
1722.132349927614,2757.0,0.385236,0.44126,0.4595,75,80,False,SERUM
1720.203870252443,2657.0,0.220068,0.273831,0.4428,75,80,False,SERUM
1718.275390577272,2223.0,0.005431,0.008865,0.3705,75,80,True,SERUM
1716.346910902101,1831.0,2.9e-05,5.8e-05,0.3052,75,80,True,SERUM
1714.41843122693,2575.0,0.128523,0.171964,0.4292,75,80,False,SERUM
1712.489951551759,2662.0,0.226877,0.28093,0.4437,75,80,False,SERUM
1710.561471876588,3097.0,0.729699,0.76056,0.5162,75,80,False,SERUM
